tx,ty,tile_id,bx_global,by_global,dominant_texture,dominant_pct,n_textures,tex_1,pct_1,tex_2,pct_2,tex_3,pct_3,tex_4,pct_4,tex_5,pct_5,tex_6,pct_6,tex_7,pct_7
15,0,15,62,0,SeaBed_01,98.39,2,SeaBed_01,98.39,Grass_03,1.61,,,,,,,,,,
15,0,15,63,0,SeaBed_01,98.39,2,SeaBed_01,98.39,Grass_03,1.61,,,,,,,,,,
15,0,15,60,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
15,0,15,61,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
15,0,15,62,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
15,0,15,63,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
15,0,15,60,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
15,0,15,61,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
15,0,15,62,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
15,0,15,63,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
15,0,15,60,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
15,0,15,61,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
15,0,15,62,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
15,0,15,63,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
16,0,16,64,0,SeaBed_01,98.39,2,SeaBed_01,98.39,Grass_03,1.61,,,,,,,,,,
16,0,16,65,0,SeaBed_01,98.39,2,SeaBed_01,98.39,Grass_03,1.61,,,,,,,,,,
16,0,16,66,0,SeaBed_01,98.39,2,SeaBed_01,98.39,Grass_03,1.61,,,,,,,,,,
16,0,16,67,0,SeaBed_01,98.39,2,SeaBed_01,98.39,Grass_03,1.61,,,,,,,,,,
16,0,16,64,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
16,0,16,65,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
16,0,16,66,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
16,0,16,67,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
16,0,16,64,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
16,0,16,65,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
16,0,16,66,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
16,0,16,67,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
16,0,16,64,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
16,0,16,65,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
16,0,16,66,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
16,0,16,67,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
17,0,17,68,0,SeaBed_01,98.39,2,SeaBed_01,98.39,Grass_03,1.61,,,,,,,,,,
17,0,17,69,0,SeaBed_01,98.42,2,SeaBed_01,98.42,Grass_03,1.58,,,,,,,,,,
17,0,17,70,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
17,0,17,71,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
17,0,17,68,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
17,0,17,69,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
17,0,17,70,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
17,0,17,71,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
17,0,17,68,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
17,0,17,69,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
17,0,17,70,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
17,0,17,71,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
17,0,17,68,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
17,0,17,69,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
17,0,17,70,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
17,0,17,71,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,72,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,73,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,74,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,75,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,72,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,73,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,74,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,75,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,72,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,73,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,74,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,75,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,72,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,73,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,74,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
18,0,18,75,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,76,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,77,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,78,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,79,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,76,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,77,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,78,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,79,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,76,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,77,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,78,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,79,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,76,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,77,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,78,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
19,0,19,79,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,80,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,81,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,82,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,83,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,80,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,81,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,82,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,83,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,80,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,81,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,82,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,83,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,80,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,81,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,82,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
20,0,20,83,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,84,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,85,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,86,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,87,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,84,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,85,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,86,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,87,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,84,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,85,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,86,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,87,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,84,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,85,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,86,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
21,0,21,87,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
22,0,22,88,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
22,0,22,89,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
22,0,22,90,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
22,0,22,91,0,SeaBed_01,95.63,3,SeaBed_01,95.63,Pebbles_02,2.96,Pebbles_01,1.32,,,,,,,,
22,0,22,88,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
22,0,22,89,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
22,0,22,90,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
22,0,22,91,1,SeaBed_01,93.04,4,SeaBed_01,93.04,Rock_01,3.09,Pebbles_02,2.47,Pebbles_01,1.4,,,,,,
22,0,22,88,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
22,0,22,89,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
22,0,22,90,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
22,0,22,91,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
22,0,22,88,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
22,0,22,89,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
22,0,22,90,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
22,0,22,91,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
23,0,23,92,0,Grass_03,31.73,5,Grass_03,31.73,Pebbles_02,25.11,Rock_01,20.1,SeaBed_01,12.17,Dirt_01,10.89,,,,
23,0,23,93,0,Grass_03,55.48,5,Grass_03,55.48,Pebbles_02,19.61,SeaBed_01,14.46,Rock_01,7.53,Dirt_01,2.93,,,,
23,0,23,94,0,Pebbles_02,55.44,3,Pebbles_02,55.44,Grass_03,42.74,SeaBed_01,1.82,,,,,,,,
23,0,23,95,0,Pebbles_02,88.66,3,Pebbles_02,88.66,Grass_03,10.03,SeaBed_01,1.3,,,,,,,,
23,0,23,92,1,Grass_03,34.8,5,Grass_03,34.8,Rock_01,30.33,Pebbles_02,17.9,Dirt_01,13.13,SeaBed_01,3.84,,,,
23,0,23,93,1,Grass_03,97.11,3,Grass_03,97.11,Dirt_01,2.35,Rock_01,0.52,,,,,,,,
23,0,23,94,1,Grass_03,98.91,2,Grass_03,98.91,Dirt_01,0.82,,,,,,,,,,
23,0,23,95,1,Grass_03,87.95,2,Grass_03,87.95,Pebbles_02,11.18,,,,,,,,,,
23,0,23,92,2,SeaBed_01,79.26,4,SeaBed_01,79.26,Pebbles_02,12.19,Grass_03,7.19,Pebbles_01,1.34,,,,,,
23,0,23,93,2,Grass_03,52.91,4,Grass_03,52.91,Pebbles_02,24.01,SeaBed_01,21.73,Heather_01,1.12,,,,,,
23,0,23,94,2,Grass_03,94.53,3,Grass_03,94.53,Asphalt_01,4.7,Dirt_01,0.77,,,,,,,,
23,0,23,95,2,Grass_03,86.05,4,Grass_03,86.05,Concrete_01,9.56,Dirt_01,3.22,Asphalt_01,1.16,,,,,,
23,0,23,92,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
23,0,23,93,3,SeaBed_01,92.9,2,SeaBed_01,92.9,Pebbles_02,7.04,,,,,,,,,,
23,0,23,94,3,Grass_03,75.14,4,Grass_03,75.14,Pebbles_02,19.59,Asphalt_01,3.61,SeaBed_01,1.63,,,,,,
23,0,23,95,3,Grass_03,82.77,3,Grass_03,82.77,Dirt_01,12.74,Concrete_01,4.49,,,,,,,,
24,0,24,96,0,Pebbles_02,82.39,2,Pebbles_02,82.39,SeaBed_01,17.61,,,,,,,,,,
24,0,24,97,0,Pebbles_02,94.45,2,Pebbles_02,94.45,SeaBed_01,5.55,,,,,,,,,,
24,0,24,98,0,Pebbles_02,88.34,2,Pebbles_02,88.34,SeaBed_01,11.66,,,,,,,,,,
24,0,24,99,0,Pebbles_02,84.64,2,Pebbles_02,84.64,SeaBed_01,15.36,,,,,,,,,,
24,0,24,96,1,Pebbles_02,77.18,3,Pebbles_02,77.18,Grass_03,14.68,Dirt_01,8.14,,,,,,,,
24,0,24,97,1,Pebbles_02,76.94,3,Pebbles_02,76.94,Grass_03,14.08,Dirt_01,8.86,,,,,,,,
24,0,24,98,1,Grass_03,47.61,4,Grass_03,47.61,Dirt_01,26.88,Pebbles_02,23.96,Grass_02,1.51,,,,,,
24,0,24,99,1,Grass_03,44.01,3,Grass_03,44.01,Dirt_01,28.06,Pebbles_02,27.58,,,,,,,,
24,0,24,96,2,Grass_03,86.53,4,Grass_03,86.53,Dirt_01,5.86,Asphalt_01,3.89,Concrete_01,3.33,,,,,,
24,0,24,97,2,Grass_03,80.05,4,Grass_03,80.05,Concrete_01,8.85,Dirt_01,6.46,Asphalt_01,4.53,,,,,,
24,0,24,98,2,Grass_03,69.58,5,Grass_03,69.58,Asphalt_01,12.96,Concrete_01,7.3,Pebbles_01,7.04,Dirt_01,3.11,,,,
24,0,24,99,2,Grass_03,52.05,4,Grass_03,52.05,Asphalt_01,27.26,Pebbles_01,14.32,Dirt_01,5.94,,,,,,
24,0,24,96,3,Grass_03,47.35,5,Grass_03,47.35,Dirt_01,37.79,Asphalt_01,7.75,Grass_02,5.06,Concrete_01,2.05,,,,
24,0,24,97,3,Concrete_01,46.33,5,Concrete_01,46.33,Grass_03,27.31,Dirt_01,20.14,Asphalt_01,5.58,Pebbles_01,0.63,,,,
24,0,24,98,3,Concrete_01,47.93,5,Concrete_01,47.93,Asphalt_01,21.46,Grass_02,19.31,Dirt_01,8.09,Grass_03,3.21,,,,
24,0,24,99,3,Concrete_01,47.99,5,Concrete_01,47.99,Asphalt_01,29.44,Grass_03,17.89,Dirt_01,2.88,Pebbles_01,1.8,,,,
25,0,25,100,0,Pebbles_02,81.25,2,Pebbles_02,81.25,SeaBed_01,18.75,,,,,,,,,,
25,0,25,101,0,Pebbles_02,77.91,2,Pebbles_02,77.91,SeaBed_01,22.09,,,,,,,,,,
25,0,25,102,0,Pebbles_02,75.34,2,Pebbles_02,75.34,SeaBed_01,24.66,,,,,,,,,,
25,0,25,103,0,SeaBed_01,77.97,2,SeaBed_01,77.97,Pebbles_02,22.03,,,,,,,,,,
25,0,25,100,1,Grass_03,39.07,3,Grass_03,39.07,Pebbles_02,30.74,Dirt_01,30.18,,,,,,,,
25,0,25,101,1,Grass_03,58.13,3,Grass_03,58.13,Pebbles_02,28.22,Dirt_01,13.66,,,,,,,,
25,0,25,102,1,Grass_03,71.47,2,Grass_03,71.47,Pebbles_02,28.53,,,,,,,,,,
25,0,25,103,1,Grass_03,67.31,2,Grass_03,67.31,Pebbles_02,32.33,,,,,,,,,,
25,0,25,100,2,Grass_03,67.08,4,Grass_03,67.08,Grass_02,24.19,Dirt_01,5.46,Asphalt_01,3.26,,,,,,
25,0,25,101,2,Grass_03,92.88,4,Grass_03,92.88,Dirt_01,3.55,Grass_02,2.38,Asphalt_01,1.19,,,,,,
25,0,25,102,2,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
25,0,25,103,2,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
25,0,25,100,3,Grass_02,84.79,5,Grass_02,84.79,Asphalt_01,6.67,Concrete_01,6.08,Dirt_01,1.44,Grass_03,1.01,,,,
25,0,25,101,3,Grass_03,95.02,2,Grass_03,95.02,Grass_02,4.76,,,,,,,,,,
25,0,25,102,3,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
25,0,25,103,3,Grass_03,98.35,2,Grass_03,98.35,Asphalt_01,1.64,,,,,,,,,,
26,0,26,104,0,SeaBed_01,97.55,2,SeaBed_01,97.55,Pebbles_02,2.45,,,,,,,,,,
26,0,26,105,0,SeaBed_01,94.01,2,SeaBed_01,94.01,Pebbles_02,5.99,,,,,,,,,,
26,0,26,106,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
26,0,26,107,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
26,0,26,104,1,Pebbles_02,76.51,3,Pebbles_02,76.51,Grass_03,15.39,SeaBed_01,8.1,,,,,,,,
26,0,26,105,1,Pebbles_02,85.25,2,Pebbles_02,85.25,SeaBed_01,14.75,,,,,,,,,,
26,0,26,106,1,Pebbles_02,80.77,2,Pebbles_02,80.77,SeaBed_01,19.23,,,,,,,,,,
26,0,26,107,1,SeaBed_01,69.46,2,SeaBed_01,69.46,Pebbles_02,30.54,,,,,,,,,,
26,0,26,104,2,Grass_03,95.09,2,Grass_03,95.09,Pebbles_02,4.91,,,,,,,,,,
26,0,26,105,2,Pebbles_02,51.03,3,Pebbles_02,51.03,Grass_03,42.17,BeachGrass_01,6.78,,,,,,,,
26,0,26,106,2,Pebbles_02,80.91,3,Pebbles_02,80.91,BeachGrass_01,16.05,Grass_03,2.96,,,,,,,,
26,0,26,107,2,Pebbles_02,95.59,3,Pebbles_02,95.59,BeachGrass_01,3.32,SeaBed_01,1.09,,,,,,,,
26,0,26,104,3,Grass_03,99.47,2,Grass_03,99.47,Asphalt_01,0.51,,,,,,,,,,
26,0,26,105,3,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
26,0,26,106,3,Grass_03,92.99,2,Grass_03,92.99,BeachGrass_01,7.01,,,,,,,,,,
26,0,26,107,3,Grass_03,80.22,3,Grass_03,80.22,BeachGrass_01,19.23,Pebbles_02,0.55,,,,,,,,
27,0,27,108,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
27,0,27,109,0,SeaBed_01,97.94,2,SeaBed_01,97.94,Pebbles_02,2.06,,,,,,,,,,
27,0,27,110,0,SeaBed_01,98.31,2,SeaBed_01,98.31,Pebbles_02,1.69,,,,,,,,,,
27,0,27,111,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
27,0,27,108,1,SeaBed_01,87.72,2,SeaBed_01,87.72,Pebbles_02,12.28,,,,,,,,,,
27,0,27,109,1,Pebbles_02,88.83,2,Pebbles_02,88.83,SeaBed_01,11.17,,,,,,,,,,
27,0,27,110,1,Pebbles_02,94.44,2,Pebbles_02,94.44,SeaBed_01,5.54,,,,,,,,,,
27,0,27,111,1,Pebbles_02,65.18,2,Pebbles_02,65.18,SeaBed_01,34.82,,,,,,,,,,
27,0,27,108,2,Pebbles_02,95.11,3,Pebbles_02,95.11,BeachGrass_01,3.12,Grass_03,1.65,,,,,,,,
27,0,27,109,2,Pebbles_02,55.67,3,Pebbles_02,55.67,Grass_03,41.63,BeachGrass_01,2.68,,,,,,,,
27,0,27,110,2,Grass_03,78.41,5,Grass_03,78.41,Pebbles_02,15.04,SeaBed_01,3.12,Dirt_01,2.84,Concrete_01,0.58,,,,
27,0,27,111,2,Pebbles_02,57.51,5,Pebbles_02,57.51,Grass_03,24.42,SeaBed_01,9.01,Dirt_01,7.35,Concrete_01,1.71,,,,
27,0,27,108,3,Grass_03,86.51,5,Grass_03,86.51,BeachGrass_01,9.64,Asphalt_01,1.76,Dirt_01,1.31,Pebbles_02,0.79,,,,
27,0,27,109,3,Grass_03,49.73,5,Grass_03,49.73,Asphalt_01,22.18,Grass_02,14.6,Dirt_01,12.95,Concrete_01,0.54,,,,
27,0,27,110,3,Grass_03,34.18,5,Grass_03,34.18,Asphalt_01,26.07,Grass_02,14.45,Dirt_01,14.06,Concrete_01,11.23,,,,
27,0,27,111,3,Grass_03,84.74,3,Grass_03,84.74,Asphalt_01,13.88,Concrete_01,0.87,,,,,,,,
28,0,28,112,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
28,0,28,113,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
28,0,28,114,0,SeaBed_01,99.74,1,SeaBed_01,99.74,,,,,,,,,,,,
28,0,28,115,0,Pebbles_02,60.71,2,Pebbles_02,60.71,SeaBed_01,39.29,,,,,,,,,,
28,0,28,112,1,SeaBed_01,77.68,2,SeaBed_01,77.68,Pebbles_02,22.32,,,,,,,,,,
28,0,28,113,1,SeaBed_01,88.67,2,SeaBed_01,88.67,Pebbles_02,11.33,,,,,,,,,,
28,0,28,114,1,Pebbles_02,52.4,2,Pebbles_02,52.4,SeaBed_01,47.6,,,,,,,,,,
28,0,28,115,1,Pebbles_02,96.16,3,Pebbles_02,96.16,Concrete_01,2.46,Grass_03,1.09,,,,,,,,
28,0,28,112,2,Pebbles_02,95.02,3,Pebbles_02,95.02,SeaBed_01,4.32,Dirt_01,0.61,,,,,,,,
28,0,28,113,2,Pebbles_02,100.0,1,Pebbles_02,100.0,,,,,,,,,,,,
28,0,28,114,2,Pebbles_02,100.0,1,Pebbles_02,100.0,,,,,,,,,,,,
28,0,28,115,2,Pebbles_02,81.1,4,Pebbles_02,81.1,Grass_03,13.97,SeaBed_01,2.49,Concrete_01,2.43,,,,,,
28,0,28,112,3,Grass_03,56.15,5,Grass_03,56.15,Pebbles_02,22.75,Dirt_01,14.99,SeaBed_01,5.25,Concrete_01,0.87,,,,
28,0,28,113,3,Pebbles_02,73.9,4,Pebbles_02,73.9,SeaBed_01,9.46,Dirt_01,8.73,Grass_03,7.7,,,,,,
28,0,28,114,3,Pebbles_02,84.64,4,Pebbles_02,84.64,SeaBed_01,8.65,Debris_Rock_01,4.34,Concrete_01,2.29,,,,,,
28,0,28,115,3,Grass_03,40.93,5,Grass_03,40.93,Pebbles_02,36.5,Dirt_01,14.33,SeaBed_01,6.95,Concrete_01,1.29,,,,
29,0,29,116,0,Pebbles_02,68.17,4,Pebbles_02,68.17,SeaBed_01,17.75,Concrete_01,7.84,BeachGrass_01,6.18,,,,,,
29,0,29,117,0,SeaBed_01,35.96,3,SeaBed_01,35.96,BeachGrass_01,33.15,Pebbles_02,30.79,,,,,,,,
29,0,29,118,0,Pebbles_02,35.05,3,Pebbles_02,35.05,BeachGrass_01,33.17,SeaBed_01,31.46,,,,,,,,
29,0,29,119,0,Pebbles_02,43.44,3,Pebbles_02,43.44,SeaBed_01,36.94,BeachGrass_01,19.61,,,,,,,,
29,0,29,116,1,BeachGrass_01,60.88,5,BeachGrass_01,60.88,Pebbles_02,20.94,Grass_03,10.88,Asphalt_01,5.35,Concrete_01,1.96,,,,
29,0,29,117,1,BeachGrass_01,53.29,3,BeachGrass_01,53.29,Grass_03,39.62,Asphalt_01,7.1,,,,,,,,
29,0,29,118,1,Grass_03,74.71,4,Grass_03,74.71,BeachGrass_01,18.3,Asphalt_01,4.81,Dirt_01,2.18,,,,,,
29,0,29,119,1,Grass_03,77.34,4,Grass_03,77.34,BeachGrass_01,14.97,Dirt_01,7.12,Asphalt_01,0.56,,,,,,
29,0,29,116,2,Grass_03,49.41,5,Grass_03,49.41,BeachGrass_01,44.43,Concrete_01,3.68,Pebbles_02,1.52,Asphalt_01,0.96,,,,
29,0,29,117,2,Grass_03,94.01,3,Grass_03,94.01,Dirt_01,4.61,BeachGrass_01,1.1,,,,,,,,
29,0,29,118,2,ZI_Crop_Field_Cut_01,54.62,4,ZI_Crop_Field_Cut_01,54.62,Grass_03,40.08,Dirt_01,3.69,Concrete_01,1.57,,,,,,
29,0,29,119,2,Grass_03,86.0,4,Grass_03,86.0,Asphalt_01,8.17,Dirt_01,3.82,ZI_Crop_Field_Cut_01,2.0,,,,,,
29,0,29,116,3,Grass_03,98.99,2,Grass_03,98.99,Dirt_01,0.58,,,,,,,,,,
29,0,29,117,3,Grass_03,84.81,2,Grass_03,84.81,Dirt_01,15.15,,,,,,,,,,
29,0,29,118,3,Grass_03,45.51,5,Grass_03,45.51,ZI_Crop_Field_Cut_01,32.12,Dirt_01,18.92,ZI_Crop_Field_Cut_02,2.82,ZI_Crop_Field_01,0.63,,,,
29,0,29,119,3,ZI_Crop_Field_01,65.99,5,ZI_Crop_Field_01,65.99,Grass_03,20.94,ZI_Crop_Field_Cut_01,8.99,Dirt_01,2.71,ZI_Crop_Field_Cut_02,1.37,,,,
30,0,30,120,0,SeaBed_01,45.3,3,SeaBed_01,45.3,Pebbles_02,45.09,BeachGrass_01,9.58,,,,,,,,
30,0,30,121,0,SeaBed_01,63.63,2,SeaBed_01,63.63,Pebbles_02,36.34,,,,,,,,,,
30,0,30,122,0,SeaBed_01,72.13,2,SeaBed_01,72.13,Pebbles_02,27.87,,,,,,,,,,
30,0,30,123,0,SeaBed_01,88.17,2,SeaBed_01,88.17,Pebbles_02,11.83,,,,,,,,,,
30,0,30,120,1,Grass_03,84.87,4,Grass_03,84.87,BeachGrass_01,8.48,Dirt_01,5.55,Pebbles_02,0.87,,,,,,
30,0,30,121,1,Grass_03,81.05,5,Grass_03,81.05,Pebbles_02,16.51,Dirt_01,1.02,Asphalt_01,0.89,Debris_Rock_01,0.53,,,,
