tx,ty,tile_id,bx_global,by_global,dominant_texture,dominant_pct,n_textures,tex_1,pct_1,tex_2,pct_2
20,0,20,81,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,
20,0,20,82,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,
20,0,20,83,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,84,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,85,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,86,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,87,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,84,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,85,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,86,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,87,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,84,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,85,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,86,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,87,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,84,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,85,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,86,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,
21,0,21,87,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,
22,0,22,88,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
22,0,22,89,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
22,0,22,90,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
22,0,22,91,0,SeaBed_01,95.63,1,SeaBed_01,95.63,,
22,0,22,88,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,
22,0,22,89,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,
22,0,22,90,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,
22,0,22,91,1,SeaBed_01,93.04,2,SeaBed_01,93.04,MAT_219,3.09
22,0,22,88,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,
22,0,22,89,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,
22,0,22,90,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,
22,0,22,91,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,
22,0,22,88,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,
22,0,22,89,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,
22,0,22,90,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,
22,0,22,91,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,
23,0,23,92,0,SeaBed_01,12.17,2,SeaBed_01,12.17,MAT_92,10.89
23,0,23,93,0,SeaBed_01,14.46,2,SeaBed_01,14.46,MAT_93,2.93
23,0,23,94,0,MAT_94,42.74,2,MAT_94,42.74,SeaBed_01,1.82
23,0,23,95,0,MAT_95,10.03,2,MAT_95,10.03,SeaBed_01,1.3
23,0,23,92,1,MAT_220,13.13,2,MAT_220,13.13,SeaBed_01,3.84
23,0,23,93,1,MAT_221,97.11,2,MAT_221,97.11,Dirt_01,2.35
23,0,23,94,1,MAT_222,98.91,2,MAT_222,98.91,Dirt_01,0.82
23,0,23,92,2,SeaBed_01,79.26,2,SeaBed_01,79.26,MAT_348,7.19
23,0,23,93,2,SeaBed_01,21.73,1,SeaBed_01,21.73,,
23,0,23,94,2,MAT_350,94.53,2,MAT_350,94.53,Dirt_01,0.77
23,0,23,95,2,MAT_351,86.05,2,MAT_351,86.05,Dirt_01,3.22
23,0,23,92,3,SeaBed_01,100.0,1,SeaBed_01,100.0,,
23,0,23,93,3,SeaBed_01,92.9,1,SeaBed_01,92.9,,
23,0,23,94,3,SeaBed_01,1.63,1,SeaBed_01,1.63,,
23,0,23,95,3,MAT_479,82.77,2,MAT_479,82.77,Dirt_01,12.74
24,0,24,96,0,MAT_96,82.39,2,MAT_96,82.39,SeaBed_01,17.61
24,0,24,97,0,MAT_97,94.45,2,MAT_97,94.45,SeaBed_01,5.55
24,0,24,98,0,MAT_98,88.34,2,MAT_98,88.34,SeaBed_01,11.66
24,0,24,99,0,MAT_99,84.64,2,MAT_99,84.64,SeaBed_01,15.36
24,0,24,96,1,MAT_224,14.68,2,MAT_224,14.68,Dirt_01,8.14
24,0,24,97,1,MAT_225,8.86,1,MAT_225,8.86,,
24,0,24,98,1,MAT_226,26.88,1,MAT_226,26.88,,
24,0,24,99,1,MAT_227,44.01,2,MAT_227,44.01,Dirt_01,28.06
24,0,24,96,2,MAT_352,86.53,2,MAT_352,86.53,Dirt_01,5.86
24,0,24,97,2,MAT_353,80.05,2,MAT_353,80.05,Dirt_01,6.46
24,0,24,98,2,MAT_354,69.58,2,MAT_354,69.58,Dirt_01,3.11
24,0,24,99,2,MAT_355,52.05,2,MAT_355,52.05,Dirt_01,5.94
24,0,24,96,3,MAT_480,47.35,2,MAT_480,47.35,Dirt_01,37.79
24,0,24,97,3,MAT_481,27.31,2,MAT_481,27.31,Dirt_01,20.14
24,0,24,98,3,Dirt_01,8.09,2,Dirt_01,8.09,MAT_482,3.21
24,0,24,99,3,MAT_483,17.89,2,MAT_483,17.89,Dirt_01,2.88
25,0,25,100,0,MAT_100,81.25,2,MAT_100,81.25,SeaBed_01,18.75
25,0,25,101,0,MAT_101,77.91,2,MAT_101,77.91,SeaBed_01,22.09
25,0,25,102,0,MAT_102,75.34,2,MAT_102,75.34,SeaBed_01,24.66
25,0,25,103,0,SeaBed_01,77.97,2,SeaBed_01,77.97,MAT_103,22.03
25,0,25,100,1,MAT_228,39.07,2,MAT_228,39.07,Dirt_01,30.18
25,0,25,101,1,MAT_229,58.13,2,MAT_229,58.13,Dirt_01,13.66
25,0,25,102,1,Grass_03,71.47,2,Grass_03,71.47,MAT_230,28.53
25,0,25,103,1,MAT_231,67.31,1,MAT_231,67.31,,
25,0,25,100,2,MAT_356,67.08,2,MAT_356,67.08,Dirt_01,5.46
25,0,25,101,2,MAT_357,92.88,2,MAT_357,92.88,Dirt_01,3.55
25,0,25,102,2,Grass_03,100.0,1,Grass_03,100.0,,
25,0,25,103,2,Grass_03,100.0,1,Grass_03,100.0,,
25,0,25,100,3,Dirt_01,1.44,2,Dirt_01,1.44,MAT_484,1.01
25,0,25,101,3,MAT_485,95.02,1,MAT_485,95.02,,
25,0,25,102,3,MAT_486,100.0,1,MAT_486,100.0,,
25,0,25,103,3,MAT_487,98.35,1,MAT_487,98.35,,
26,0,26,104,0,SeaBed_01,97.55,2,SeaBed_01,97.55,MAT_104,2.45
26,0,26,105,0,SeaBed_01,94.01,2,SeaBed_01,94.01,MAT_105,5.99
26,0,26,106,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
26,0,26,107,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
26,0,26,104,1,MAT_232,15.39,2,MAT_232,15.39,SeaBed_01,8.1
26,0,26,105,1,MAT_233,85.25,2,MAT_233,85.25,SeaBed_01,14.75
26,0,26,106,1,MAT_234,80.77,2,MAT_234,80.77,SeaBed_01,19.23
26,0,26,107,1,SeaBed_01,69.46,2,SeaBed_01,69.46,MAT_235,30.54
26,0,26,104,2,Grass_03,95.09,2,Grass_03,95.09,MAT_360,4.91
26,0,26,105,2,MAT_361,42.17,1,MAT_361,42.17,,
26,0,26,106,2,MAT_362,2.96,1,MAT_362,2.96,,
26,0,26,107,2,SeaBed_01,1.09,1,SeaBed_01,1.09,,
26,0,26,104,3,MAT_488,99.47,1,MAT_488,99.47,,
26,0,26,105,3,Grass_03,100.0,1,Grass_03,100.0,,
26,0,26,106,3,Grass_03,92.99,2,Grass_03,92.99,MAT_490,7.01
26,0,26,107,3,Grass_03,80.22,2,Grass_03,80.22,MAT_491,0.55
27,0,27,108,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
27,0,27,109,0,SeaBed_01,97.94,2,SeaBed_01,97.94,MAT_109,2.06
27,0,27,110,0,SeaBed_01,98.31,2,SeaBed_01,98.31,MAT_110,1.69
27,0,27,111,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
27,0,27,108,1,SeaBed_01,87.72,2,SeaBed_01,87.72,MAT_236,12.28
27,0,27,109,1,MAT_237,88.83,2,MAT_237,88.83,SeaBed_01,11.17
27,0,27,110,1,MAT_238,94.44,2,MAT_238,94.44,SeaBed_01,5.54
27,0,27,111,1,MAT_239,65.18,2,MAT_239,65.18,SeaBed_01,34.82
27,0,27,108,2,MAT_364,1.65,1,MAT_364,1.65,,
27,0,27,109,2,MAT_365,41.63,1,MAT_365,41.63,,
27,0,27,110,2,SeaBed_01,3.12,2,SeaBed_01,3.12,MAT_366,2.84
27,0,27,111,2,SeaBed_01,9.01,2,SeaBed_01,9.01,MAT_367,7.35
27,0,27,108,3,MAT_492,86.51,2,MAT_492,86.51,Dirt_01,1.31
27,0,27,109,3,MAT_493,49.73,2,MAT_493,49.73,Dirt_01,12.95
27,0,27,110,3,MAT_494,34.18,2,MAT_494,34.18,Dirt_01,14.06
27,0,27,111,3,Grass_03,84.74,1,Grass_03,84.74,,
28,0,28,112,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
28,0,28,113,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
28,0,28,114,0,SeaBed_01,99.74,1,SeaBed_01,99.74,,
28,0,28,115,0,MAT_115,60.71,2,MAT_115,60.71,SeaBed_01,39.29
28,0,28,112,1,SeaBed_01,77.68,2,SeaBed_01,77.68,MAT_240,22.32
28,0,28,113,1,SeaBed_01,88.67,2,SeaBed_01,88.67,MAT_241,11.33
28,0,28,114,1,MAT_242,52.4,2,MAT_242,52.4,SeaBed_01,47.6
28,0,28,115,1,MAT_243,1.09,1,MAT_243,1.09,,
28,0,28,112,2,SeaBed_01,4.32,2,SeaBed_01,4.32,MAT_368,0.61
28,0,28,113,2,Pebbles_02,100.0,1,Pebbles_02,100.0,,
28,0,28,114,2,Pebbles_02,100.0,1,Pebbles_02,100.0,,
28,0,28,115,2,MAT_371,13.97,2,MAT_371,13.97,SeaBed_01,2.49
28,0,28,112,3,MAT_496,14.99,2,MAT_496,14.99,SeaBed_01,5.25
28,0,28,113,3,SeaBed_01,9.46,2,SeaBed_01,9.46,MAT_497,8.73
28,0,28,114,3,SeaBed_01,8.65,1,SeaBed_01,8.65,,
28,0,28,115,3,MAT_499,14.33,2,MAT_499,14.33,SeaBed_01,6.95
29,0,29,116,0,SeaBed_01,17.75,1,SeaBed_01,17.75,,
29,0,29,117,0,SeaBed_01,35.96,1,SeaBed_01,35.96,,
29,0,29,118,0,SeaBed_01,31.46,1,SeaBed_01,31.46,,
29,0,29,119,0,MAT_119,43.44,2,MAT_119,43.44,SeaBed_01,36.94
29,0,29,116,1,MAT_244,20.94,2,MAT_244,20.94,Grass_03,10.88
29,0,29,117,1,Grass_03,39.62,2,Grass_03,39.62,MAT_245,7.1
29,0,29,118,1,MAT_246,74.71,2,MAT_246,74.71,Dirt_01,2.18
29,0,29,119,1,MAT_247,77.34,2,MAT_247,77.34,Dirt_01,7.12
29,0,29,116,2,Grass_03,49.41,2,Grass_03,49.41,MAT_372,1.52
29,0,29,117,2,MAT_373,94.01,2,MAT_373,94.01,Dirt_01,4.61
29,0,29,118,2,MAT_374,40.08,2,MAT_374,40.08,Dirt_01,3.69
29,0,29,119,2,MAT_375,86.0,2,MAT_375,86.0,Dirt_01,3.82
29,0,29,116,3,MAT_500,98.99,2,MAT_500,98.99,Dirt_01,0.58
29,0,29,117,3,MAT_501,84.81,2,MAT_501,84.81,Dirt_01,15.15
29,0,29,118,3,MAT_502,45.51,2,MAT_502,45.51,Dirt_01,18.92
29,0,29,119,3,MAT_503,20.94,2,MAT_503,20.94,Dirt_01,2.71
30,0,30,120,0,SeaBed_01,45.3,1,SeaBed_01,45.3,,
30,0,30,121,0,SeaBed_01,63.63,1,SeaBed_01,63.63,,
30,0,30,122,0,SeaBed_01,72.13,2,SeaBed_01,72.13,MAT_122,27.87
30,0,30,123,0,SeaBed_01,88.17,2,SeaBed_01,88.17,MAT_123,11.83
30,0,30,120,1,MAT_248,84.87,2,MAT_248,84.87,Dirt_01,5.55
30,0,30,121,1,MAT_249,81.05,2,MAT_249,81.05,Dirt_01,1.02
30,0,30,122,1,MAT_250,64.61,2,MAT_250,64.61,Dirt_01,3.51
30,0,30,123,1,MAT_251,50.4,2,MAT_251,50.4,SeaBed_01,8.09
30,0,30,120,2,MAT_376,86.49,2,MAT_376,86.49,Dirt_01,2.85
30,0,30,121,2,MAT_377,72.59,2,MAT_377,72.59,Dirt_01,11.44
30,0,30,122,2,MAT_378,75.66,2,MAT_378,75.66,Dirt_01,9.24
30,0,30,123,2,MAT_379,60.75,2,MAT_379,60.75,Dirt_01,12.83
30,0,30,120,3,MAT_504,58.26,2,MAT_504,58.26,Dirt_01,6.18
30,0,30,121,3,MAT_505,83.3,2,MAT_505,83.3,Dirt_01,1.55
30,0,30,122,3,Grass_03,63.53,2,Grass_03,63.53,MAT_506,27.46
30,0,30,123,3,MAT_507,84.01,2,MAT_507,84.01,Dirt_01,6.46
31,0,31,124,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
31,0,31,125,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
31,0,31,126,0,SeaBed_01,99.86,1,SeaBed_01,99.86,,
31,0,31,127,0,SeaBed_01,100.0,1,SeaBed_01,100.0,,
31,0,31,124,1,SeaBed_01,50.68,2,SeaBed_01,50.68,MAT_252,10.13
31,0,31,125,1,SeaBed_01,90.34,2,SeaBed_01,90.34,MAT_253,9.66
31,0,31,126,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,
31,0,31,127,1,SeaBed_01,100.0,1,SeaBed_01,100.0,,
31,0,31,124,2,MAT_380,66.39,2,MAT_380,66.39,Dirt_01,5.16
31,0,31,125,2,SeaBed_01,13.66,2,SeaBed_01,13.66,MAT_381,0.88
31,0,31,126,2,SeaBed_01,70.36,2,SeaBed_01,70.36,MAT_382,0.73
31,0,31,127,2,SeaBed_01,100.0,1,SeaBed_01,100.0,,
31,0,31,124,3,MAT_508,67.21,2,MAT_508,67.21,Dirt_01,7.27
31,0,31,125,3,MAT_509,74.93,2,MAT_509,74.93,Dirt_01,4.76
31,0,31,126,3,SeaBed_01,45.05,2,SeaBed_01,45.05,MAT_510,3.31
31,0,31,127,3,SeaBed_01,99.71,1,SeaBed_01,99.71,,
0,1,32,0,4,SeaBed_01,93.36,2,SeaBed_01,93.36,MAT_512,6.64
0,1,32,1,4,MAT_513,95.35,2,MAT_513,95.35,SeaBed_01,0.72
0,1,32,2,4,Dirt_01,96.93,2,Dirt_01,96.93,MAT_514,3.07
0,1,32,3,4,Dirt_01,80.88,2,Dirt_01,80.88,MAT_515,0.84
0,1,32,0,5,SeaBed_01,99.22,2,SeaBed_01,99.22,MAT_640,0.77
0,1,32,1,5,MAT_641,99.35,2,MAT_641,99.35,SeaBed_01,0.65
0,1,32,2,5,Dirt_01,86.75,2,Dirt_01,86.75,MAT_642,13.25
0,1,32,3,5,Dirt_01,94.06,2,Dirt_01,94.06,MAT_643,5.57
0,1,32,0,6,SeaBed_01,61.39,2,SeaBed_01,61.39,MAT_768,38.52
0,1,32,1,6,Dirt_01,93.02,2,Dirt_01,93.02,MAT_769,6.98
0,1,32,2,6,Dirt_01,97.82,2,Dirt_01,97.82,MAT_770,0.54
0,1,32,3,6,Dirt_01,85.97,2,Dirt_01,85.97,MAT_771,14.03
0,1,32,0,7,MAT_896,83.99,2,MAT_896,83.99,SeaBed_01,15.89
0,1,32,1,7,Dirt_01,90.59,2,Dirt_01,90.59,MAT_897,9.41
0,1,32,2,7,Dirt_01,92.22,2,Dirt_01,92.22,MAT_898,7.78
0,1,32,3,7,Dirt_01,77.67,2,Dirt_01,77.67,MAT_899,22.33
1,1,33,4,4,Dirt_01,83.69,2,Dirt_01,83.69,MAT_516,16.25
1,1,33,5,4,Dirt_01,78.06,2,Dirt_01,78.06,MAT_517,21.94
1,1,33,6,4,Dirt_01,74.38,2,Dirt_01,74.38,MAT_518,25.62
1,1,33,7,4,Dirt_01,71.95,2,Dirt_01,71.95,MAT_519,28.05
1,1,33,4,5,Dirt_01,80.3,2,Dirt_01,80.3,MAT_644,19.7
1,1,33,5,5,Dirt_01,74.34,2,Dirt_01,74.34,MAT_645,25.66
1,1,33,6,5,Dirt_01,71.04,2,Dirt_01,71.04,MAT_646,28.96
1,1,33,7,5,Dirt_01,68.03,2,Dirt_01,68.03,MAT_647,31.97
1,1,33,4,6,Dirt_01,76.32,2,Dirt_01,76.32,MAT_772,23.68
1,1,33,5,6,Dirt_01,71.65,2,Dirt_01,71.65,MAT_773,28.35
1,1,33,6,6,Dirt_01,67.87,2,Dirt_01,67.87,MAT_774,32.13
1,1,33,7,6,Dirt_01,63.19,2,Dirt_01,63.19,MAT_775,36.81
1,1,33,4,7,Dirt_01,72.42,2,Dirt_01,72.42,MAT_900,27.58
1,1,33,5,7,Dirt_01,68.8,2,Dirt_01,68.8,MAT_901,31.2
1,1,33,6,7,Dirt_01,62.72,2,Dirt_01,62.72,MAT_902,37.28
1,1,33,7,7,Dirt_01,56.41,2,Dirt_01,56.41,MAT_903,43.59
2,1,34,8,4,Dirt_01,69.05,2,Dirt_01,69.05,MAT_520,30.95
2,1,34,9,4,Dirt_01,65.59,2,Dirt_01,65.59,MAT_521,34.41
2,1,34,10,4,Dirt_01,62.11,2,Dirt_01,62.11,MAT_522,37.89
2,1,34,11,4,Dirt_01,51.76,2,Dirt_01,51.76,MAT_523,32.05
2,1,34,8,5,Dirt_01,63.95,2,Dirt_01,63.95,MAT_648,36.05
2,1,34,9,5,Dirt_01,59.04,2,Dirt_01,59.04,MAT_649,40.96
2,1,34,10,5,Dirt_01,55.55,2,Dirt_01,55.55,MAT_650,44.45
2,1,34,11,5,Dirt_01,52.62,2,Dirt_01,52.62,MAT_651,44.04
2,1,34,8,6,Dirt_01,57.62,2,Dirt_01,57.62,MAT_776,42.38
2,1,34,9,6,Dirt_01,53.77,2,Dirt_01,53.77,MAT_777,46.23
2,1,34,10,6,Dirt_01,51.84,2,Dirt_01,51.84,MAT_778,48.16
2,1,34,11,6,Dirt_01,51.63,2,Dirt_01,51.63,MAT_779,48.37
2,1,34,8,7,Dirt_01,52.2,2,Dirt_01,52.2,MAT_904,47.8
2,1,34,9,7,MAT_905,50.22,2,MAT_905,50.22,Dirt_01,49.78
2,1,34,10,7,MAT_906,51.23,2,MAT_906,51.23,Dirt_01,48.77
2,1,34,11,7,MAT_907,51.95,2,MAT_907,51.95,Dirt_01,48.05
3,1,35,12,4,Dirt_01,49.99,2,Dirt_01,49.99,MAT_524,28.4
3,1,35,13,4,Dirt_01,52.92,2,Dirt_01,52.92,MAT_525,37.97
3,1,35,14,4,Dirt_01,55.98,2,Dirt_01,55.98,MAT_526,44.02
3,1,35,15,4,Dirt_01,54.81,2,Dirt_01,54.81,MAT_527,45.19
3,1,35,12,5,Dirt_01,48.39,2,Dirt_01,48.39,MAT_652,39.34
3,1,35,13,5,Dirt_01,53.04,2,Dirt_01,53.04,MAT_653,46.86
3,1,35,14,5,Dirt_01,51.1,2,Dirt_01,51.1,MAT_654,48.9
3,1,35,15,5,Dirt_01,50.04,2,Dirt_01,50.04,MAT_655,49.96
3,1,35,12,6,Dirt_01,50.92,2,Dirt_01,50.92,MAT_780,49.08
3,1,35,13,6,MAT_781,50.73,2,MAT_781,50.73,Dirt_01,49.27
3,1,35,14,6,MAT_782,52.5,2,MAT_782,52.5,Dirt_01,47.5
3,1,35,15,6,MAT_783,67.6,2,MAT_783,67.6,Dirt_01,32.4
3,1,35,12,7,MAT_908,52.78,2,MAT_908,52.78,Dirt_01,47.22
3,1,35,13,7,MAT_909,54.2,2,MAT_909,54.2,Dirt_01,45.8
3,1,35,14,7,MAT_910,67.47,2,MAT_910,67.47,Dirt_01,32.53
3,1,35,15,7,MAT_911,97.67,2,MAT_911,97.67,Dirt_01,2.33
4,1,36,16,4,Dirt_01,54.09,2,Dirt_01,54.09,MAT_528,45.41
4,1,36,17,4,Dirt_01,54.14,2,Dirt_01,54.14,MAT_529,43.03
4,1,36,18,4,Dirt_01,55.54,2,Dirt_01,55.54,MAT_530,40.74
4,1,36,19,4,Dirt_01,58.98,2,Dirt_01,58.98,MAT_531,38.68
4,1,36,16,5,MAT_656,54.5,2,MAT_656,54.5,Dirt_01,45.5
4,1,36,17,5,MAT_657,54.9,2,MAT_657,54.9,Dirt_01,45.1
4,1,36,18,5,Dirt_01,52.24,2,Dirt_01,52.24,MAT_658,47.76
4,1,36,19,5,MAT_659,52.5,2,MAT_659,52.5,Dirt_01,47.5
4,1,36,16,6,MAT_784,97.8,2,MAT_784,97.8,Dirt_01,2.2
4,1,36,17,6,MAT_785,97.6,2,MAT_785,97.6,Dirt_01,2.4
4,1,36,18,6,MAT_786,90.65,2,MAT_786,90.65,Dirt_01,9.35
4,1,36,19,6,MAT_787,99.53,1,MAT_787,99.53,,
4,1,36,16,7,Grass_03,100.0,1,Grass_03,100.0,,
4,1,36,17,7,Grass_03,100.0,1,Grass_03,100.0,,
4,1,36,18,7,Grass_03,100.0,1,Grass_03,100.0,,
4,1,36,19,7,Grass_03,100.0,1,Grass_03,100.0,,
5,1,37,20,4,Dirt_01,62.85,2,Dirt_01,62.85,MAT_532,36.69
5,1,37,21,4,Dirt_01,65.21,2,Dirt_01,65.21,MAT_533,34.25
5,1,37,22,4,Dirt_01,68.9,2,Dirt_01,68.9,MAT_534,31.1
5,1,37,23,4,Dirt_01,71.55,2,Dirt_01,71.55,MAT_535,28.45
5,1,37,20,5,MAT_660,56.82,2,MAT_660,56.82,Dirt_01,43.18
5,1,37,21,5,MAT_661,65.56,2,MAT_661,65.56,Dirt_01,34.05
5,1,37,22,5,MAT_662,73.55,2,MAT_662,73.55,Dirt_01,25.77
5,1,37,23,5,MAT_663,79.45,2,MAT_663,79.45,Dirt_01,20.55
5,1,37,20,6,MAT_788,98.71,2,MAT_788,98.71,Dirt_01,1.29
5,1,37,21,6,Grass_03,100.0,1,Grass_03,100.0,,
5,1,37,22,6,Grass_03,100.0,1,Grass_03,100.0,,
5,1,37,23,6,Grass_03,100.0,1,Grass_03,100.0,,
5,1,37,20,7,MAT_916,99.73,1,MAT_916,99.73,,
5,1,37,21,7,MAT_917,99.53,1,MAT_917,99.53,,
5,1,37,22,7,Grass_03,98.02,1,Grass_03,98.02,,
5,1,37,23,7,Grass_03,100.0,1,Grass_03,100.0,,
6,1,38,24,4,Dirt_01,72.99,2,Dirt_01,72.99,MAT_536,27.01
6,1,38,25,4,MAT_537,51.21,2,MAT_537,51.21,Dirt_01,48.79
6,1,38,26,4,Dirt_01,70.23,2,Dirt_01,70.23,MAT_538,29.77
6,1,38,27,4,Dirt_01,69.58,2,Dirt_01,69.58,MAT_539,30.42
6,1,38,24,5,MAT_664,69.87,2,MAT_664,69.87,Dirt_01,30.13
6,1,38,25,5,Grass_03,100.0,1,Grass_03,100.0,,
6,1,38,26,5,Dirt_01,58.05,2,Dirt_01,58.05,MAT_666,41.95
6,1,38,27,5,Dirt_01,73.55,2,Dirt_01,73.55,MAT_667,26.45
6,1,38,24,6,Grass_03,100.0,1,Grass_03,100.0,,
6,1,38,25,6,Grass_03,100.0,1,Grass_03,100.0,,
6,1,38,26,6,Dirt_01,54.49,2,Dirt_01,54.49,MAT_794,45.51
6,1,38,27,6,Dirt_01,59.7,2,Dirt_01,59.7,MAT_795,40.3
6,1,38,24,7,Grass_03,100.0,1,Grass_03,100.0,,
6,1,38,25,7,MAT_921,99.97,1,MAT_921,99.97,,
6,1,38,26,7,MAT_922,94.98,2,MAT_922,94.98,Dirt_01,5.02
6,1,38,27,7,Grass_03,100.0,1,Grass_03,100.0,,
7,1,39,28,4,Dirt_01,66.46,2,Dirt_01,66.46,MAT_540,33.54
7,1,39,29,4,Dirt_01,61.71,2,Dirt_01,61.71,MAT_541,38.2
7,1,39,30,4,Dirt_01,56.73,2,Dirt_01,56.73,MAT_542,43.27
7,1,39,31,4,Dirt_01,52.18,2,Dirt_01,52.18,MAT_543,47.82
7,1,39,28,5,Dirt_01,70.76,2,Dirt_01,70.76,MAT_668,29.24
7,1,39,29,5,Dirt_01,66.35,2,Dirt_01,66.35,MAT_669,33.65
7,1,39,30,5,Dirt_01,60.23,2,Dirt_01,60.23,MAT_670,39.77
7,1,39,31,5,Dirt_01,54.31,2,Dirt_01,54.31,MAT_671,45.69
7,1,39,28,6,MAT_796,64.67,2,MAT_796,64.67,Dirt_01,35.33
7,1,39,29,6,MAT_797,69.41,2,MAT_797,69.41,Dirt_01,30.59
7,1,39,30,6,Dirt_01,59.05,2,Dirt_01,59.05,MAT_798,40.95
7,1,39,31,6,Dirt_01,57.72,2,Dirt_01,57.72,MAT_799,42.28
7,1,39,28,7,Grass_03,100.0,1,Grass_03,100.0,,
7,1,39,29,7,Grass_03,100.0,1,Grass_03,100.0,,
7,1,39,30,7,MAT_926,75.93,2,MAT_926,75.93,Dirt_01,24.07
7,1,39,31,7,Dirt_01,58.96,2,Dirt_01,58.96,MAT_927,33.49
8,1,40,32,4,MAT_544,51.39,2,MAT_544,51.39,Dirt_01,48.61
8,1,40,33,4,MAT_545,53.47,2,MAT_545,53.47,Dirt_01,46.53
8,1,40,34,4,MAT_546,54.84,2,MAT_546,54.84,Dirt_01,45.16
8,1,40,35,4,MAT_547,54.95,2,MAT_547,54.95,Dirt_01,45.05
8,1,40,32,5,Dirt_01,50.29,2,Dirt_01,50.29,MAT_672,49.71
8,1,40,33,5,MAT_673,51.98,2,MAT_673,51.98,Dirt_01,48.02
8,1,40,34,5,MAT_674,54.42,2,MAT_674,54.42,Dirt_01,45.58
8,1,40,35,5,MAT_675,54.94,2,MAT_675,54.94,Dirt_01,45.06
8,1,40,32,6,Dirt_01,52.08,2,Dirt_01,52.08,MAT_800,47.92
8,1,40,33,6,Dirt_01,50.11,2,Dirt_01,50.11,MAT_801,49.89
8,1,40,34,6,MAT_802,51.45,2,MAT_802,51.45,Dirt_01,48.52
8,1,40,35,6,MAT_803,54.01,2,MAT_803,54.01,Dirt_01,45.99
8,1,40,32,7,Dirt_01,45.7,2,Dirt_01,45.7,MAT_928,34.85
8,1,40,33,7,Dirt_01,53.83,2,Dirt_01,53.83,MAT_929,45.84
8,1,40,34,7,Dirt_01,45.19,2,Dirt_01,45.19,MAT_930,42.52
8,1,40,35,7,MAT_931,52.52,2,MAT_931,52.52,Dirt_01,47.48
9,1,41,36,4,MAT_548,56.78,2,MAT_548,56.78,Dirt_01,43.22
9,1,41,37,4,MAT_549,57.4,2,MAT_549,57.4,Dirt_01,42.6
9,1,41,38,4,MAT_550,57.48,2,MAT_550,57.48,Dirt_01,42.52
9,1,41,39,4,MAT_551,57.66,2,MAT_551,57.66,Dirt_01,42.34
9,1,41,36,5,MAT_676,57.0,2,MAT_676,57.0,Dirt_01,43.0
9,1,41,37,5,MAT_677,58.06,2,MAT_677,58.06,Dirt_01,41.94
9,1,41,38,5,MAT_678,58.06,2,MAT_678,58.06,Dirt_01,41.94
9,1,41,39,5,MAT_679,59.34,2,MAT_679,59.34,Dirt_01,40.66
9,1,41,36,6,MAT_804,54.76,2,MAT_804,54.76,Dirt_01,45.1
9,1,41,37,6,MAT_805,57.45,2,MAT_805,57.45,Dirt_01,42.55
9,1,41,38,6,MAT_806,58.42,2,MAT_806,58.42,Dirt_01,41.58
9,1,41,39,6,MAT_807,61.14,2,MAT_807,61.14,Dirt_01,38.86
